time,open,high,low,close,volume
2026-04-17 00:00:00,1.17805,1.17829,1.17767,1.17785,1224
2026-04-17 01:00:00,1.17785,1.17795,1.17742,1.17758,1215
2026-04-17 02:00:00,1.17758,1.17775,1.17729,1.17767,787
2026-04-17 03:00:00,1.17766,1.17848,1.17751,1.17828,802
2026-04-17 04:00:00,1.17828,1.1784,1.17811,1.17821,724
2026-04-17 05:00:00,1.17821,1.17842,1.1779600000000001,1.17802,1063
2026-04-17 06:00:00,1.17801,1.17829,1.17716,1.17746,1759
2026-04-17 07:00:00,1.17747,1.17828,1.17746,1.17819,2045
2026-04-17 08:00:00,1.17821,1.17951,1.17803,1.17935,1566
2026-04-17 09:00:00,1.17934,1.17988,1.17905,1.1793,1614
2026-04-17 10:00:00,1.1793,1.17958,1.17909,1.17941,1321
2026-04-17 11:00:00,1.1794,1.17992,1.17915,1.17931,1500
2026-04-17 12:00:00,1.17932,1.18372,1.1793,1.18349,5878
2026-04-17 13:00:00,1.18349,1.18486,1.18238,1.18333,8237
2026-04-17 14:00:00,1.18333,1.18358,1.18127,1.18134,5468
2026-04-17 15:00:00,1.18134,1.18163,1.17994,1.18005,4848
2026-04-17 16:00:00,1.18003,1.18044,1.17915,1.17984,2651
2026-04-17 17:00:00,1.17983,1.17983,1.17844,1.17949,3150
2026-04-17 18:00:00,1.17951,1.17973,1.1774,1.1779600000000001,2728
2026-04-17 19:00:00,1.17795,1.17834,1.17665,1.17689,1993
2026-04-17 20:00:00,1.17688,1.17715,1.17601,1.17637,1579
2026-04-19 21:00:00,1.17391,1.17395,1.17302,1.17307,480
2026-04-19 22:00:00,1.17321,1.17398,1.17282,1.17394,2211
2026-04-19 23:00:00,1.17395,1.17452,1.17361,1.17386,1476
2026-04-20 00:00:00,1.17388,1.17564,1.17366,1.17543,2153
2026-04-20 01:00:00,1.17543,1.17595,1.17502,1.17565,1710
2026-04-20 02:00:00,1.17566,1.17611,1.17542,1.17566,1090
2026-04-20 03:00:00,1.17566,1.17621,1.17542,1.17598,902
2026-04-20 04:00:00,1.17597,1.17618,1.17558,1.17587,840
2026-04-20 05:00:00,1.17587,1.17603,1.17469,1.1752799999999999,1505
2026-04-20 06:00:00,1.17526,1.17654,1.17472,1.17645,2840
2026-04-20 07:00:00,1.17648,1.17716,1.17535,1.17588,3142
2026-04-20 08:00:00,1.17586,1.17646,1.17565,1.17607,2449
2026-04-20 09:00:00,1.17605,1.17655,1.1755,1.17652,2061
2026-04-20 10:00:00,1.17652,1.1771,1.1762,1.17702,1633
2026-04-20 11:00:00,1.17704,1.1775,1.1764999999999999,1.17666,1969
2026-04-20 12:00:00,1.17666,1.1768,1.17555,1.17647,2471
2026-04-20 13:00:00,1.17646,1.17813,1.17609,1.17748,3922
2026-04-20 14:00:00,1.17746,1.17777,1.1762,1.17715,4283
2026-04-20 15:00:00,1.17715,1.1789100000000001,1.17681,1.1783299999999999,3791
2026-04-20 16:00:00,1.17837,1.17877,1.17816,1.17851,1890
2026-04-20 17:00:00,1.17852,1.17898,1.17809,1.17834,1514
2026-04-20 18:00:00,1.17836,1.1789399999999999,1.17783,1.17795,1993
2026-04-20 19:00:00,1.17794,1.17883,1.17792,1.1785700000000001,1155
2026-04-20 20:00:00,1.17855,1.17884,1.17832,1.17852,795
2026-04-20 21:00:00,1.17847,1.1786699999999999,1.17828,1.1785,427
2026-04-20 22:00:00,1.17855,1.17899,1.17851,1.17899,731
2026-04-20 23:00:00,1.17899,1.17907,1.17828,1.17836,597
2026-04-21 00:00:00,1.17837,1.17854,1.17804,1.17825,1587
2026-04-21 01:00:00,1.17825,1.1786,1.17792,1.17802,1115
2026-04-21 02:00:00,1.17804,1.17819,1.17766,1.1779,872
2026-04-21 03:00:00,1.17792,1.17793,1.1773,1.17751,809
2026-04-21 04:00:00,1.17751,1.17764,1.17737,1.17752,590
2026-04-21 05:00:00,1.17755,1.17818,1.17748,1.17778,1203
2026-04-21 06:00:00,1.17776,1.178,1.17716,1.17744,1848
2026-04-21 07:00:00,1.17742,1.17765,1.17632,1.1764000000000001,2136
2026-04-21 08:00:00,1.17639,1.17667,1.17567,1.17648,2362
