time,open,high,low,close,volume
2026-04-17 00:00:00,4791.552,4801.195,4767.422,4793.397,36257
2026-04-17 04:00:00,4793.291,4806.291,4778.656,4784.453,30303
2026-04-17 08:00:00,4784.439,4811.712,4780.899,4799.193,28813
2026-04-17 12:00:00,4799.258,4889.686,4797.435,4867.484,109947
2026-04-17 16:00:00,4867.415,4873.494,4852.699,4854.512,40958
2026-04-17 20:00:00,4854.649,4855.164,4830.634,4832.939,9664
2026-04-19 20:00:00,4774.48,4795.301,4736.936,4755.127,23538
2026-04-20 00:00:00,4755.264,4814.406,4744.86,4790.948,52044
2026-04-20 04:00:00,4791.011,4805.718,4779.488,4789.668,41342
2026-04-20 08:00:00,4789.546,4810.791,4783.231,4810.288,32132
2026-04-20 12:00:00,4810.23,4827.614,4792.572,4799.528,74546
2026-04-20 16:00:00,4799.859,4821.418,4792.717,4814.078,30020
2026-04-20 20:00:00,4814.109,4833.049,4812.075,4821.584,14954
2026-04-21 00:00:00,4821.67,4830.532,4792.426,4797.244,34698
2026-04-21 04:00:00,4797.04,4797.756,4772.668,4786.018,35869
2026-04-21 08:00:00,4786.073,4797.993,4774.598,4794.697,31610
2026-04-21 12:00:00,4794.575,4796.946,4723.326,4741.434,101299
2026-04-21 16:00:00,4741.452,4746.979,4668.229,4679.317,92032
2026-04-21 20:00:00,4679.201,4740.519,4668.715,4737.925,32844
2026-04-22 00:00:00,4738.077,4765.045,4735.85,4758.242,34256
2026-04-22 04:00:00,4758.289,4772.356,4752.005,4760.633,29728
2026-04-22 08:00:00,4760.64,4762.491,4745.584,4750.547,29518
2026-04-22 12:00:00,4750.335,4760.696,4724.919,4727.73,61823
2026-04-22 16:00:00,4727.815,4749.508,4723.669,4740.002,32854
2026-04-22 20:00:00,4740.188,4745.733,4723.353,4727.939,13258
2026-04-23 00:00:00,4728.005,4753.764,4694.007,4703.889,73477
2026-04-23 04:00:00,4703.79,4721.183,4692.138,4719.023,38821
2026-04-23 08:00:00,4718.996,4724.831,4684.163,4720.416,39671
2026-04-23 12:00:00,4720.479,4743.112,4716.289,4720.428,70501
2026-04-23 16:00:00,4720.472,4736.939,4664.031,4696.049,95404
2026-04-23 20:00:00,4695.966,4700.651,4686.466,4695.224,16965
2026-04-24 00:00:00,4695.293,4711.043,4668.523,4672.182,49175
2026-04-24 04:00:00,4672.056,4695.219,4657.574,4694.264,34780
2026-04-24 08:00:00,4694.337,4717.33,4674.541,4706.672,46187
2026-04-24 12:00:00,4706.806,4740.168,4689.467,4727.058,74036
2026-04-24 16:00:00,4726.991,4730.075,4713.59,4716.582,35298
2026-04-24 20:00:00,4716.36,4717.367,4705.244,4708.409,5505
2026-04-26 20:00:00,4696.068,4699.827,4674.842,4680.054,11828
2026-04-27 00:00:00,4680.118,4729.432,4672.02,4724.106,43662
2026-04-27 04:00:00,4723.909,4730.124,4708.64,4713.351,29576
2026-04-27 08:00:00,4713.196,4714.688,4699.339,4704.635,25762
2026-04-27 12:00:00,4704.754,4712.494,4667.007,4670.131,59028
2026-04-27 16:00:00,4670.103,4686.232,4667.18,4680.447,29482
2026-04-27 20:00:00,4680.601,4695.085,4677.292,4692.035,10912
